100002399	Kopper	1853	1	1	1
10000240	abhorret	1949	2	2	2
100002402	Kopper	1857	1	1	1
100002405	Kopper	1874	1	1	1
100002408	Kopper	1878	2	2	1
100002411	Kopper	1889	2	2	2
100002414	Kopper	1892	2	2	2
100002417	Kopper	1899	1	1	1
100002420	Kopper	1906	1	1	1
100002423	Kopper	1916	3	2	1
100002426	Kopper	1927	2	2	1
100002429	Kopper	1937	1	1	1
10000243	abhorret	1952	3	3	3
100002432	Kopper	1952	4	3	1
100002435	Kopper	1958	4	2	2
100002438	Kopper	1964	1	1	1
100002441	Kopper	1970	2	2	2
100002444	Kopper	1975	1	1	1
100002447	Kopper	1978	1	1	1
100002450	Kopper	1981	5	5	4
100002453	Kopper	1984	16	12	5
100002456	Kopper	1987	12	11	6
100002459	Kopper	1990	8	8	4
10000246	abhorret	1955	3	3	3
100002462	Kopper	1993	3	3	3
100002465	Kopper	1996	4	4	4
100002468	Kopper	1999	22	17	9
100002471	Kopper	2002	26	25	13
100002474	Kopper	2005	14	8	6
100002477	Kopper	2008	18	18	11
100002480	Kopra	1843	1	1	1
100002483	Kopra	1871	6	3	3
100002486	Kopra	1887	1	1	1
100002489	Kopra	1900	1	1	1
10000249	abhorret	1959	4	3	3
100002492	Kopra	1965	2	2	2
100002495	Kopra	1980	1	1	1
100002498	Kopra	1992	1	1	1
1000025	9770	1806	2	2	1
100002501	Kopra	1999	1	1	1
100002504	Kopra	2004	3	3	3
100002507	Kopra	2009	1	1	1
100002510	Koprulu	1921	1	1	1
100002513	Koprulu	1932	2	2	1
100002516	Koprulu	1941	2	1	1
100002519	Koprulu	1955	2	2	2
10000252	abhorret	1962	2	2	2
100002522	Koprulu	1964	1	1	1
100002525	Koprulu	1967	7	7	4
100002528	Koprulu	1972	5	3	2
100002531	Koprulu	1975	1	1	1
100002534	Koprulu	1980	2	1	1
100002537	Koprulu	1985	6	6	4
100002540	Koprulu	1988	2	1	1
100002543	Koprulu	1992	11	7	4
100002546	Koprulu	1996	4	4	1
100002549	Koprulu	1999	12	8	3
10000255	abhorret	1965	8	7	5
100002552	Koprulu	2003	36	20	9
100002555	Koprulu	2006	11	11	4
100002558	Kops	1728	1	1	1
100002561	Kops	1796	3	3	2
100002564	Kops	1806	10	7	4
100002567	Kops	1811	2	2	2
100002570	Kops	1825	1	1	1
100002573	Kops	1835	5	5	4
100002576	Kops	1844	4	4	2
100002579	Kops	1853	21	16	2
10000258	abhorret	1968	1	1	1
100002582	Kops	1858	18	14	1
100002585	Kops	1866	3	3	3
100002588	Kops	1871	1	1	1
100002591	Kops	1874	4	4	1
100002594	Kops	1877	6	4	4
100002597	Kops	1881	3	3	2
100002600	Kops	1885	2	2	2
100002603	Kops	1888	1	1	1
100002606	Kops	1893	1	1	1
100002609	Kops	1897	4	4	4
10000261	abhorret	1971	3	2	2
100002612	Kops	1900	13	13	13
100002615	Kops	1903	12	12	10
100002618	Kops	1909	2	2	1
100002621	Kops	1914	1	1	1
100002624	Kops	1921	7	7	4
100002627	Kops	1924	3	3	3
100002630	Kops	1927	1	1	1
100002633	Kops	1935	3	3	3
100002636	Kops	1941	12	11	2
100002639	Kops	1949	1	1	1
10000264	abhorret	1974	2	2	1
100002642	Kops	1956	1	1	1
100002645	Kops	1959	22	18	7
100002648	Kops	1962	2	2	2
100002651	Kops	1965	5	5	5
100002654	Kops	1968	10	9	9
100002657	Kops	1971	22	20	12
100002660	Kops	1974	13	12	5
100002663	Kops	1977	27	25	12
100002666	Kops	1980	5	5	5
100002669	Kops	1983	27	18	10
10000267	abhorret	1977	6	5	4
100002672	Kops	1986	18	14	9
100002675	Kops	1989	13	12	11
100002678	Kops	1992	6	6	5
100002681	Kops	1995	10	10	7
100002684	Kops	1998	24	24	17
100002687	Kops	2001	62	56	31
100002690	Kops	2004	41	37	25
100002693	Kops	2007	22	22	17
100002696	Koraan	1784	3	3	1
100002699	Koraan	1810	1	1	1
